status,issue,prefab_path,source_material_path,gallery_material_path,material_name,source_shader,target_shader
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Prefabs/Stalls/Blacksmith/Stall/Forge_Stall_Anim.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_e27d149d_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Prefabs/Stalls/Blacksmith/Stall/Forge_Stall_Anim.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_e27d149d_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Prefabs/Stalls/Blacksmith/Stall/Forge_Stall_Anim.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_e27d149d_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Prefabs/Stalls/Blacksmith/Stall/Forge_Stall_Anim.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_e27d149d_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Prefabs/Stalls/Blacksmith/Stall/Forge_Stall_Anim.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_e27d149d_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Prefabs/Stalls/Blacksmith/Tools/Hammers/SFM_FP_Blacksmith_Hammer.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_e27d149d_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Prefabs/Stalls/Fabric/Stall/SFM_FS_Fabric_Stall 1.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_e27d149d_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Prefabs/Stalls/Fabric/Stall/SFM_FS_Fabric_Stall_Anim.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_e27d149d_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Prefabs/Stalls/Fishmonger/Stall/SFM_FS_Fish_Stall 1.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_e27d149d_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Prefabs/Stalls/Fishmonger/Stall/SFM_FS_Fish_Stall_Anim.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_e27d149d_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Prefabs/Stalls/Fruits and Veg/Stall - Cart/SFM_FVC_Cart_Anim.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_e27d149d_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Prefabs/Stalls/Fruits and Veg/Stall - Cart/SFM_FVC_FaV_Cart 1.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_e27d149d_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Prefabs/Stalls/Fruits and Veg/Stall - Cart/SFM_FVC_FaV_Cart 2 1.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_e27d149d_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Prefabs/Stalls/Fruits and Veg/Stall - Cart/SFM_FVC_FaV_Cart 2.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Market - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_e27d149d_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Themed Props/Adventurer Props/Crosier Sphere/SFT_Crosier_Attachable.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_8bb70141_Transparent.mat","GLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Themed Props/Miner Props/Lamp Individual Parts/SFT_Gas_Lamp.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_8bb70141_Transparent.mat","GLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Kitchen Props/Roasting Spit/Individual Pieces/SFT_Roasting_Spit_Glow.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_8bb70141_Transparent.mat","GLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Tavern Structure/Individual Pieces/Windows/SFT_Building_Attachable_Window_001.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_8bb70141_Transparent.mat","GLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Tavern Structure/Individual Pieces/Windows/SFT_Building_Attachable_Window_002.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_8bb70141_Transparent.mat","GLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Bar Props/Tables/Themed Tables/Adventurer_Table.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_BLUE.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_BLUE_aec68787_Transparent.mat","GLOW_BLUE","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Themed Props/Adventurer Props/SFT_Crosier 1.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_BLUE.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_BLUE_aec68787_Transparent.mat","GLOW_BLUE","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Jukebox/SFT_Jukebox.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_GREEN.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_GREEN_b479ce98_Transparent.mat","GLOW_GREEN","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Phone/SFT_Phone.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_GREEN.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_GREEN_b479ce98_Transparent.mat","GLOW_GREEN","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Kitchen Props/Roasting Spit/SFT_Roasting_Spit_003 1.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_ORANGE.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_ORANGE_219775d2_Transparent.mat","GLOW_ORANGE","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Scene Prefabs/SFT_Roasting_Spit_003 1.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_ORANGE.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_ORANGE_219775d2_Transparent.mat","GLOW_ORANGE","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Bar Props/Tables/Themed Tables/Adventurer_Table.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_PINK.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_PINK_87bb6143_Transparent.mat","GLOW_PINK","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Themed Props/Adventurer Props/SFT_Crosier 1.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_PINK.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_PINK_87bb6143_Transparent.mat","GLOW_PINK","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Themed Props/Warrior Props/SFT_Battle_Knife.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_RED.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_RED_07267fd4_Transparent.mat","GLOW_RED","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Bar Props/Tables/Themed Tables/Adventurer_Table.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_9d08d8dd_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Bar Props/Tables/Themed Tables/Miner_Table.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_9d08d8dd_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Lamp/SFT_Chain.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_9d08d8dd_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Lamp/SFT_Lamp_Stylized.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_9d08d8dd_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Themed Props/Adventurer Props/SFT_Crosier 1.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_9d08d8dd_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Themed Props/Miner Props/SFT_Gas_Lamp.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_9d08d8dd_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Tavern Structure/SFT_Building - Copy 1.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_9d08d8dd_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Tavern Structure/SFT_Building - Copy 1.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_9d08d8dd_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Tavern Structure/SFT_Building - Copy 1.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_9d08d8dd_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Tavern Structure/SFT_Building - Copy 1.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_9d08d8dd_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Tavern Structure/SFT_Building - Copy.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_9d08d8dd_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Tavern Structure/SFT_Building - Copy.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_9d08d8dd_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Tavern Structure/SFT_Building - Copy.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_9d08d8dd_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Tavern Structure/SFT_Building - Copy.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_9d08d8dd_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
"gallery_copy_applied","urp_2d_shader_on_3d_renderer","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Tavern Structure/SFT_Building 1 1.prefab","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Materials/GLOW_YELLOW.mat","Assets/BornToDig/PrefabGallery/GalleryMaterials/GLOW_YELLOW_9d08d8dd_Transparent.mat","GLOW_YELLOW","Universal Render Pipeline/2D/Mesh2D-Lit-Default","Universal Render Pipeline/Lit"
